date,matchid,innings,target,fallofwickets,ball,over,scorevalue,validball,extras,extratype,batsmanname,batsmanscorevalue,bowlername,nonstrikername,totalruns,dismissal,dismissedtype,dismissedplayer,battingteam,bowlingteam
2020-10-06,1216511,1st innings,0,0,1,0.1,4,0,0,Nan,Q de Kock,4,AS Rajpoot,RG Sharma,4,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,1,0.1,1,1,1,Nan,Q de Kock,1,AS Rajpoot,RG Sharma,5,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,2,0.2,0,0,0,Nan,Q de Kock,0,AS Rajpoot,RG Sharma,5,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,3,0.3,1,0,0,Nan,Q de Kock,1,AS Rajpoot,RG Sharma,6,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,4,0.4,0,0,0,Nan,RG Sharma,0,AS Rajpoot,Q de Kock,6,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,5,0.5,0,0,0,Nan,RG Sharma,0,AS Rajpoot,Q de Kock,6,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,6,0.6,4,0,0,Nan,RG Sharma,4,AS Rajpoot,Q de Kock,10,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,7,1.1,1,0,0,Nan,Q de Kock,1,S Gopal,RG Sharma,11,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,8,1.2,0,0,0,Nan,RG Sharma,0,S Gopal,Q de Kock,11,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,9,1.3,1,0,0,Nan,RG Sharma,1,S Gopal,Q de Kock,12,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,10,1.4,0,0,0,Nan,Q de Kock,0,S Gopal,RG Sharma,12,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,11,1.5,1,0,0,Nan,Q de Kock,1,S Gopal,RG Sharma,13,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,12,1.6,1,0,0,Nan,RG Sharma,1,S Gopal,Q de Kock,14,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,13,2.1,0,0,0,Nan,RG Sharma,0,AS Rajpoot,Q de Kock,14,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,14,2.2,6,0,0,Nan,RG Sharma,6,AS Rajpoot,Q de Kock,20,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,15,2.3,4,0,0,Nan,RG Sharma,4,AS Rajpoot,Q de Kock,24,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,16,2.4,1,0,0,Nan,RG Sharma,1,AS Rajpoot,Q de Kock,25,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,17,2.5,4,0,0,Nan,Q de Kock,4,AS Rajpoot,RG Sharma,29,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,18,2.6,0,0,0,Nan,Q de Kock,0,AS Rajpoot,RG Sharma,29,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,19,3.1,1,0,0,Nan,RG Sharma,1,JC Archer,Q de Kock,30,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,20,3.2,0,0,0,Nan,Q de Kock,0,JC Archer,RG Sharma,30,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,21,3.3,4,0,0,Nan,Q de Kock,4,JC Archer,RG Sharma,34,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,22,3.4,6,0,0,Nan,Q de Kock,6,JC Archer,RG Sharma,40,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,23,3.5,0,0,0,Nan,Q de Kock,0,JC Archer,RG Sharma,40,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,24,3.6,1,0,0,Nan,Q de Kock,1,JC Archer,RG Sharma,41,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,25,4.1,1,0,0,Nan,Q de Kock,1,K Tyagi,RG Sharma,42,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,26,4.2,0,0,0,Nan,RG Sharma,0,K Tyagi,Q de Kock,42,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,27,4.3,6,0,0,Nan,RG Sharma,6,K Tyagi,Q de Kock,48,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,28,4.4,1,0,0,Nan,RG Sharma,1,K Tyagi,Q de Kock,49,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,1,29,4.5,0,0,0,Nan,Q de Kock,0,K Tyagi,RG Sharma,49,True,caught,Q de Kock,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,30,4.6,1,0,0,Nan,SA Yadav,1,K Tyagi,RG Sharma,50,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,31,5.1,1,0,0,Nan,SA Yadav,1,TK Curran,RG Sharma,51,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,32,5.2,0,0,0,Nan,RG Sharma,0,TK Curran,SA Yadav,51,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,33,5.3,1,0,1,Nan,RG Sharma,1,TK Curran,SA Yadav,52,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,34,5.4,0,0,0,Nan,SA Yadav,0,TK Curran,RG Sharma,52,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,35,5.5,4,0,0,Nan,SA Yadav,4,TK Curran,RG Sharma,56,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,35,5.5,1,1,1,Nan,SA Yadav,1,TK Curran,RG Sharma,57,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,36,5.6,0,0,0,Nan,SA Yadav,0,TK Curran,RG Sharma,57,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,37,6.1,2,0,0,Nan,RG Sharma,2,K Tyagi,SA Yadav,59,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,38,6.2,1,0,0,Nan,RG Sharma,1,K Tyagi,SA Yadav,60,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,39,6.3,0,0,0,Nan,SA Yadav,0,K Tyagi,RG Sharma,60,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,40,6.4,1,0,1,Nan,SA Yadav,1,K Tyagi,RG Sharma,61,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,40,6.4,1,1,1,Nan,RG Sharma,1,K Tyagi,SA Yadav,62,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,41,6.5,1,0,0,Nan,RG Sharma,1,K Tyagi,SA Yadav,63,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,41,6.5,1,1,1,Nan,SA Yadav,1,K Tyagi,RG Sharma,64,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,42,6.6,1,0,0,Nan,SA Yadav,1,K Tyagi,RG Sharma,65,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,43,7.1,4,0,0,Nan,SA Yadav,4,S Gopal,RG Sharma,69,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,44,7.2,0,0,0,Nan,SA Yadav,0,S Gopal,RG Sharma,69,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,45,7.3,1,0,0,Nan,SA Yadav,1,S Gopal,RG Sharma,70,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,46,7.4,6,0,0,Nan,RG Sharma,6,S Gopal,SA Yadav,76,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,47,7.5,0,0,0,Nan,RG Sharma,0,S Gopal,SA Yadav,76,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,48,7.6,0,0,0,Nan,RG Sharma,0,S Gopal,SA Yadav,76,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,49,8.1,4,0,0,Nan,SA Yadav,4,K Tyagi,RG Sharma,80,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,50,8.2,4,0,0,Nan,SA Yadav,4,K Tyagi,RG Sharma,84,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,51,8.3,0,0,0,Nan,SA Yadav,0,K Tyagi,RG Sharma,84,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,52,8.4,0,0,0,Nan,SA Yadav,0,K Tyagi,RG Sharma,84,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,53,8.5,0,0,0,Nan,SA Yadav,0,K Tyagi,RG Sharma,84,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,54,8.6,4,0,0,Nan,SA Yadav,4,K Tyagi,RG Sharma,88,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,2,55,9.1,0,0,0,Nan,RG Sharma,0,S Gopal,SA Yadav,88,True,caught,RG Sharma,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,3,56,9.2,0,0,0,Nan,Ishan Kishan,0,S Gopal,SA Yadav,88,True,caught,Ishan Kishan,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,57,9.3,0,0,0,Nan,SA Yadav,0,S Gopal,KH Pandya,88,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,58,9.4,1,0,0,Nan,SA Yadav,1,S Gopal,KH Pandya,89,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,59,9.5,0,0,0,Nan,KH Pandya,0,S Gopal,SA Yadav,89,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,60,9.6,1,0,1,Nan,KH Pandya,1,S Gopal,SA Yadav,90,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,61,10.1,0,0,0,Nan,KH Pandya,0,KL Rahul,SA Yadav,90,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,62,10.2,0,0,0,Nan,KH Pandya,0,KL Rahul,SA Yadav,90,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,63,10.3,1,0,0,Nan,KH Pandya,1,KL Rahul,SA Yadav,91,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,64,10.4,1,0,0,Nan,SA Yadav,1,KL Rahul,KH Pandya,92,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,65,10.5,0,0,0,Nan,KH Pandya,0,KL Rahul,SA Yadav,92,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,66,10.6,0,0,0,Nan,KH Pandya,0,KL Rahul,SA Yadav,92,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,67,11.1,4,0,0,Nan,SA Yadav,4,S Gopal,KH Pandya,96,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,68,11.2,4,0,0,Nan,SA Yadav,4,S Gopal,KH Pandya,100,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,69,11.3,2,0,0,Nan,SA Yadav,2,S Gopal,KH Pandya,102,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,70,11.4,1,0,0,Nan,SA Yadav,1,S Gopal,KH Pandya,103,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,71,11.5,0,0,0,Nan,KH Pandya,0,S Gopal,SA Yadav,103,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,72,11.6,1,0,0,Nan,KH Pandya,1,S Gopal,SA Yadav,104,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,73,12.1,6,0,0,Nan,KH Pandya,6,KL Rahul,SA Yadav,110,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,74,12.2,1,0,0,Nan,KH Pandya,1,KL Rahul,SA Yadav,111,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,75,12.3,1,0,0,Nan,SA Yadav,1,KL Rahul,KH Pandya,112,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,76,12.4,1,0,0,Nan,KH Pandya,1,KL Rahul,SA Yadav,113,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,77,12.5,1,0,0,Nan,SA Yadav,1,KL Rahul,KH Pandya,114,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,78,12.6,1,0,0,Nan,KH Pandya,1,KL Rahul,SA Yadav,115,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,79,13.1,1,0,0,Nan,KH Pandya,1,JC Archer,SA Yadav,116,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,80,13.2,0,0,0,Nan,SA Yadav,0,JC Archer,KH Pandya,116,False,,,Mumbai Indians,Rajasthan Royals
2020-10-06,1216511,1st innings,0,0,81,13.3,1,0,0,Nan,SA Yadav,1,JC Archer,KH Pandya,117,False,,,Mumbai Indians,Rajasthan Royals
