matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points,total_points_avg
335984,S Dhawan,59.0,44.0,44.0,,8.0,1.0,2nd innings,Delhi Daredevils,Rajasthan Royals,,,,,,,,,,All Rounder,3481.0,,8.0,8,3497.0,,0,,0,0.0,3497.0,
335984,SK Trivedi,3.0,7.0,7.0,,,8.0,1st innings,Rajasthan Royals,Delhi Daredevils,,21.0,21.0,29.0,0.0,2nd innings,Delhi Daredevils,Rajasthan Royals,8.285714285714286,Bowler,9.0,,,0,9.0,,0,0.0,0,0.0,9.0,
335984,SK Warne,14.0,13.0,13.0,,2.0,7.0,1st innings,Rajasthan Royals,Delhi Daredevils,,12.0,12.0,16.0,0.0,2nd innings,Delhi Daredevils,Rajasthan Royals,8.0,All Rounder,196.0,,2.0,0,198.0,,0,0.0,0,0.0,198.0,
335984,SR Watson,21.0,15.0,15.0,,4.0,1.0,1st innings,Rajasthan Royals,Delhi Daredevils,1.0,25.0,25.0,30.0,0.0,2nd innings,Delhi Daredevils,Rajasthan Royals,7.2,All Rounder,441.0,,4.0,0,445.0,25.0,0,0.0,0,25.0,470.0,
335984,T Kohli,8.0,13.0,13.0,1.0,,0.0,1st innings,Rajasthan Royals,Delhi Daredevils,,,,,,,,,,nan,64.0,2.0,,0,66.0,,0,,0,0.0,66.0,
335984,V Sehwag,12.0,4.0,4.0,,3.0,0.0,2nd innings,Delhi Daredevils,Rajasthan Royals,,,,,,,,,,All Rounder,144.0,,3.0,0,147.0,,0,,0,0.0,147.0,
335984,YK Pathan,10.0,5.0,5.0,,2.0,0.0,1st innings,Rajasthan Royals,Delhi Daredevils,,14.0,14.0,16.0,0.0,2nd innings,Delhi Daredevils,Rajasthan Royals,6.857142857142857,All Rounder,100.0,,2.0,0,102.0,,0,0.0,0,0.0,102.0,
335985,A Nehra,,,,,,,,,,1.0,26.0,26.0,43.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,9.923076923076923,Bowler,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,
335985,AM Nayar,22.0,15.0,15.0,1.0,1.0,4.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,6.0,6.0,10.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,10.0,All Rounder,484.0,2.0,1.0,0,487.0,,-4,0.0,0,-4.0,483.0,
335985,B Akhil,4.0,6.0,6.0,,,5.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,2.0,18.0,18.0,17.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,5.666666666666667,Bowler,16.0,,,0,16.0,50.0,2,0.0,0,52.0,68.0,
335985,DJ Thornely,5.0,6.0,6.0,,1.0,1.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,All Rounder,25.0,,1.0,0,26.0,,0,,0,0.0,26.0,
335985,DS Kulkarni,,,,,,,,,,1.0,18.0,18.0,17.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,5.666666666666667,Bowler,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,
335985,Harbhajan Singh,2.0,2.0,2.0,,,6.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,2.0,25.0,25.0,35.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,8.4,Bowler,4.0,,,0,4.0,50.0,0,0.0,0,50.0,54.0,
335985,JH Kallis,25.0,24.0,24.0,1.0,,2.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,20.0,20.0,41.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,12.3,All Rounder,625.0,2.0,,0,627.0,,-6,0.0,0,-6.0,621.0,
335985,L Ronchi,8.0,10.0,10.0,,2.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,nan,64.0,,2.0,0,66.0,,0,,0,0.0,66.0,
335985,LRPL Taylor,24.0,13.0,13.0,2.0,1.0,1.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,All Rounder,576.0,4.0,1.0,0,581.0,,0,,0,0.0,581.0,
335985,MV Boucher,40.0,20.0,20.0,2.0,4.0,4.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,nan,1600.0,4.0,4.0,0,1608.0,,0,,0,0.0,1608.0,
335985,P Kumar,,,,,,,,,,1.0,25.0,25.0,28.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,6.72,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
335985,PR Shah,21.0,23.0,23.0,,2.0,3.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,nan,441.0,,2.0,0,443.0,,0,,0,0.0,443.0,
335985,R Dravid,32.0,33.0,33.0,,4.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,nan,1024.0,,4.0,0,1028.0,,0,,0,0.0,1028.0,
335985,R Vinay Kumar,,,,,,,,,,,24.0,24.0,41.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,10.25,Bowler,,,,0,0.0,,-4,0.0,0,-4.0,-4.0,
335985,RV Uthappa,49.0,38.0,38.0,1.0,5.0,2.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,nan,2401.0,2.0,5.0,0,2408.0,,0,,0,0.0,2408.0,
335985,S Chanderpaul,17.0,12.0,12.0,,3.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,nan,289.0,,3.0,0,292.0,,0,,0,0.0,292.0,
335985,SB Joshi,,,,,,,,,,,12.0,12.0,10.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,5.0,All Rounder,,,,0,0.0,,4,0.0,0,4.0,4.0,
335985,SM Pollock,28.0,12.0,12.0,2.0,3.0,5.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,,24.0,24.0,17.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,4.25,All Rounder,784.0,4.0,3.0,0,791.0,,4,0.0,0,4.0,795.0,
335985,ST Jayasuriya,30.0,17.0,17.0,1.0,5.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,1.0,24.0,24.0,39.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,9.75,All Rounder,900.0,2.0,5.0,0,907.0,25.0,-2,0.0,0,23.0,930.0,
335985,V Kohli,24.0,15.0,15.0,1.0,3.0,3.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,All Rounder,576.0,2.0,3.0,0,581.0,,0,,0,0.0,581.0,
335985,Z Khan,,,,,,,,,,2.0,24.0,24.0,17.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,4.25,Bowler,,,,0,0.0,50.0,4,0.0,0,54.0,54.0,
335986,A Symonds,35.0,41.0,41.0,2.0,2.0,2.0,1st innings,Deccan Chargers,Kolkata Knight Riders,,15.0,15.0,13.0,0.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,5.2,All Rounder,1225.0,4.0,2.0,0,1231.0,,2,0.0,0,2.0,1233.0,
335986,AB Agarkar,,,,,,,,,,2.0,12.0,12.0,19.0,0.0,1st innings,Deccan Chargers,Kolkata Knight Riders,9.5,All Rounder,,,,0,0.0,50.0,-2,0.0,0,48.0,48.0,
335986,AB Dinda,,,,,,,,,,1.0,19.0,19.0,17.0,0.0,1st innings,Deccan Chargers,Kolkata Knight Riders,5.368421052631579,Bowler,,,,0,0.0,25.0,2,0.0,0,27.0,27.0,
335986,AC Gilchrist,26.0,24.0,24.0,2.0,1.0,0.0,1st innings,Deccan Chargers,Kolkata Knight Riders,,,,,,,,,,nan,676.0,4.0,1.0,0,681.0,,0,,0,0.0,681.0,
335986,AS Yadav,11.0,10.0,10.0,1.0,,5.0,1st innings,Deccan Chargers,Kolkata Knight Riders,,,,,,,,,,nan,121.0,2.0,,0,123.0,,0,,0,0.0,123.0,
335986,BB McCullum,5.0,5.0,5.0,,1.0,0.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,,,,,,,,,,nan,25.0,,1.0,0,26.0,,0,,0,0.0,26.0,
335986,DJ Hussey,45.0,45.0,45.0,3.0,2.0,3.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,1.0,19.0,19.0,34.0,0.0,1st innings,Deccan Chargers,Kolkata Knight Riders,10.736842105263158,All Rounder,2025.0,6.0,2.0,0,2033.0,25.0,-4,0.0,0,21.0,2054.0,
335986,I Sharma,,,,,,,,,,1.0,21.0,21.0,6.0,1.0,1st innings,Deccan Chargers,Kolkata Knight Riders,1.7142857142857142,Bowler,,,,0,0.0,25.0,6,8.0,0,39.0,39.0,
335986,LR Shukla,5.0,6.0,6.0,,,5.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,,,,,,,,,,All Rounder,25.0,,,0,25.0,,0,,0,0.0,25.0,
335986,M Kartik,,,,,,,,,,3.0,22.0,22.0,17.0,0.0,1st innings,Deccan Chargers,Kolkata Knight Riders,4.636363636363637,Bowler,,,,0,0.0,75.0,4,0.0,0,79.0,79.0,
335986,Mohammad Hafeez,14.0,13.0,13.0,1.0,1.0,4.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,1.0,25.0,25.0,7.0,0.0,1st innings,Deccan Chargers,Kolkata Knight Riders,1.68,All Rounder,196.0,2.0,1.0,0,199.0,25.0,6,0.0,0,31.0,230.0,
335986,PP Ojha,,,,,,,,,,2.0,26.0,26.0,16.0,0.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,3.6923076923076925,Bowler,,,,0,0.0,50.0,6,0.0,0,56.0,56.0,
335986,RG Sharma,0.0,3.0,3.0,,,3.0,1st innings,Deccan Chargers,Kolkata Knight Riders,,,,,,,,,,All Rounder,0.0,,,-2,-2.0,,0,,0,0.0,-2.0,
335986,RP Singh,1.0,2.0,2.0,,,8.0,1st innings,Deccan Chargers,Kolkata Knight Riders,1.0,18.0,18.0,15.0,0.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,5.0,Bowler,1.0,,,0,1.0,25.0,4,0.0,0,29.0,30.0,
335986,RT Ponting,0.0,1.0,1.0,,,2.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,,,,,,,,,,nan,0.0,,,-2,-2.0,,0,,0,0.0,-2.0,
335986,SB Bangar,14.0,10.0,10.0,1.0,1.0,6.0,1st innings,Deccan Chargers,Kolkata Knight Riders,,20.0,20.0,13.0,1.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,3.9,All Rounder,196.0,2.0,1.0,0,199.0,,6,8.0,0,14.0,213.0,
335986,SB Styris,7.0,7.0,7.0,,1.0,4.0,1st innings,Deccan Chargers,Kolkata Knight Riders,,25.0,25.0,18.0,0.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,4.32,All Rounder,49.0,,1.0,0,50.0,,4,0.0,0,4.0,54.0,
335986,SC Ganguly,29.0,35.0,35.0,,1.0,2.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,,,,,,,,,,All Rounder,841.0,,1.0,0,842.0,,0,,0,0.0,842.0,
335986,VVS Laxman,0.0,6.0,6.0,,,1.0,1st innings,Deccan Chargers,Kolkata Knight Riders,,,,,,,,,,nan,0.0,,,-2,-2.0,,0,,0,0.0,-2.0,
335986,WP Saha,14.0,17.0,17.0,,2.0,0.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,,,,,,,,,,nan,196.0,,2.0,0,198.0,,0,,0,0.0,198.0,
335986,WPUJC Vaas,0.0,1.0,1.0,,,8.0,1st innings,Deccan Chargers,Kolkata Knight Riders,2.0,18.0,18.0,9.0,0.0,2nd innings,Kolkata Knight Riders,Deccan Chargers,3.0,Bowler,0.0,,,-2,-2.0,50.0,6,0.0,0,56.0,54.0,
335986,Y Venugopal Rao,16.0,14.0,14.0,,1.0,0.0,1st innings,Deccan Chargers,Kolkata Knight Riders,,,,,,,,,,All Rounder,256.0,,1.0,0,257.0,,0,,0,0.0,257.0,
335987,B Lee,0.0,2.0,2.0,,,6.0,1st innings,Kings XI Punjab,Rajasthan Royals,1.0,26.0,26.0,33.0,0.0,2nd innings,Rajasthan Royals,Kings XI Punjab,7.615384615384615,Bowler,0.0,,,-2,-2.0,25.0,0,0.0,0,25.0,23.0,
335987,D Salunkhe,,,,,,,,,,1.0,13.0,13.0,19.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,8.76923076923077,All Rounder,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
335987,DPMD Jayawardene,3.0,5.0,5.0,,,2.0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,nan,9.0,,,0,9.0,,0,,0,0.0,9.0,
335987,DS Lehmann,19.0,17.0,17.0,,3.0,3.0,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,nan,361.0,,3.0,0,364.0,,0,,0,0.0,364.0,
335987,IK Pathan,12.0,19.0,19.0,1.0,,4.0,1st innings,Kings XI Punjab,Rajasthan Royals,1.0,26.0,26.0,19.0,0.0,2nd innings,Rajasthan Royals,Kings XI Punjab,4.384615384615385,All Rounder,144.0,2.0,,0,146.0,25.0,4,0.0,0,29.0,175.0,
335987,JR Hopes,16.0,16.0,16.0,,2.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,1.0,25.0,25.0,32.0,0.0,2nd innings,Rajasthan Royals,Kings XI Punjab,7.68,All Rounder,256.0,,2.0,0,258.0,25.0,0,0.0,0,25.0,283.0,
335987,K Goel,26.0,21.0,21.0,2.0,3.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,All Rounder,676.0,4.0,3.0,0,683.0,,0,,0,0.0,683.0,
335987,KC Sangakkara,20.0,8.0,8.0,1.0,3.0,1.0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,nan,400.0,2.0,3.0,0,405.0,,0,,0,0.0,405.0,
335987,Kamran Akmal,17.0,10.0,10.0,1.0,1.0,1.0,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,nan,289.0,2.0,1.0,0,292.0,,0,,0,0.0,292.0,
335987,M Kaif,6.0,8.0,8.0,,1.0,0.0,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,nan,36.0,,1.0,0,37.0,,0,,0,0.0,37.0,
335987,MM Patel,,,,,,,,,,1.0,24.0,24.0,36.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,9.0,Bowler,,,,0,0.0,25.0,-2,0.0,0,23.0,23.0,
335987,PP Chawla,25.0,11.0,11.0,,4.0,7.0,1st innings,Kings XI Punjab,Rajasthan Royals,,12.0,12.0,27.0,0.0,2nd innings,Rajasthan Royals,Kings XI Punjab,13.5,Bowler,625.0,,4.0,0,629.0,,-6,0.0,0,-6.0,623.0,
335987,Pankaj Singh,,,,,,,,,,,6.0,6.0,12.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,12.0,Bowler,,,,0,0.0,,-6,0.0,0,-6.0,-6.0,
335987,RA Jadeja,39.0,27.0,27.0,1.0,5.0,4.0,2nd innings,Rajasthan Royals,Kings XI Punjab,,,,,,,,,,All Rounder,1521.0,2.0,5.0,0,1528.0,,0,,0,0.0,1528.0,
335987,S Sohal,4.0,4.0,4.0,,,5.0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,nan,16.0,,,0,16.0,,0,,0,0.0,16.0,
335987,S Sreesanth,,,,,,,,,,1.0,24.0,24.0,33.0,0.0,2nd innings,Rajasthan Royals,Kings XI Punjab,8.25,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
335987,SK Trivedi,,,,,,,,,,2.0,24.0,24.0,25.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,6.25,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,
335987,SK Warne,,,,,,,,,,3.0,24.0,24.0,19.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,4.75,All Rounder,,,,0,0.0,75.0,4,0.0,0,79.0,79.0,
335987,SR Watson,79.0,51.0,51.0,5.0,5.0,2.0,2nd innings,Rajasthan Royals,Kings XI Punjab,,25.0,25.0,38.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,9.12,All Rounder,6241.0,10.0,5.0,8,6264.0,,-2,0.0,0,-2.0,6262.0,
335987,WA Mota,1.0,1.0,1.0,,,8.0,1st innings,Kings XI Punjab,Rajasthan Royals,,6.0,6.0,12.0,0.0,2nd innings,Rajasthan Royals,Kings XI Punjab,12.0,All Rounder,1.0,,,0,1.0,,-6,0.0,0,-6.0,-5.0,
335987,YK Pathan,8.0,6.0,6.0,,1.0,1.0,2nd innings,Rajasthan Royals,Kings XI Punjab,,6.0,6.0,13.0,0.0,1st innings,Kings XI Punjab,Rajasthan Royals,13.0,All Rounder,64.0,,1.0,0,65.0,,-6,0.0,0,-6.0,59.0,
335987,Yuvraj Singh,59.0,35.0,35.0,3.0,6.0,3.0,1st innings,Kings XI Punjab,Rajasthan Royals,,,,,,,,,,All Rounder,3481.0,6.0,6.0,8,3501.0,,0,,0,0.0,3501.0,
335988,A Symonds,12.0,13.0,13.0,,2.0,2.0,1st innings,Deccan Chargers,Delhi Daredevils,,12.0,12.0,35.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,17.5,All Rounder,144.0,,2.0,0,146.0,,-6,0.0,0,-6.0,140.0,
335988,AC Gilchrist,9.0,9.0,9.0,1.0,,0.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,nan,81.0,2.0,,0,83.0,,0,,0,0.0,83.0,
335988,AS Yadav,12.0,7.0,7.0,,2.0,6.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,nan,144.0,,2.0,0,146.0,,0,,0,0.0,146.0,
335988,G Gambhir,12.0,9.0,9.0,,2.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,,,,,,,,,,nan,144.0,,2.0,0,146.0,,0,,0,0.0,146.0,
335988,GD McGrath,,,,,,,,,,,24.0,24.0,22.0,1.0,1st innings,Deccan Chargers,Delhi Daredevils,5.5,Bowler,,,,0,0.0,,2,8.0,0,10.0,10.0,
335988,MF Maharoof,,,,,,,,,,2.0,25.0,25.0,35.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,8.4,All Rounder,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,
335988,Mohammad Asif,,,,,,,,,,2.0,24.0,24.0,19.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,4.75,Bowler,,,,0,0.0,50.0,4,0.0,0,54.0,54.0,
335988,PP Ojha,,,,,,,,,,,8.0,8.0,3.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,2.25,Bowler,,,,0,0.0,,6,0.0,0,6.0,6.0,
335988,R Bhatia,,,,,,,,,,2.0,24.0,24.0,27.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,6.75,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,
335988,RG Sharma,67.0,37.0,37.0,4.0,6.0,3.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,All Rounder,4489.0,8.0,6.0,8,4511.0,,0,,0,0.0,4511.0,
335988,RP Singh,1.0,1.0,1.0,,,8.0,1st innings,Deccan Chargers,Delhi Daredevils,1.0,19.0,19.0,26.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,8.210526315789474,Bowler,1.0,,,0,1.0,25.0,0,0.0,0,25.0,26.0,
335988,S Dhawan,29.0,31.0,31.0,,3.0,1.0,2nd innings,Delhi Daredevils,Deccan Chargers,,,,,,,,,,All Rounder,841.0,,3.0,0,844.0,,0,,0,0.0,844.0,
335988,SB Bangar,9.0,14.0,14.0,,,5.0,1st innings,Deccan Chargers,Delhi Daredevils,,13.0,13.0,29.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,13.384615384615385,All Rounder,81.0,,,0,81.0,,-6,0.0,0,-6.0,75.0,
335988,Shahid Afridi,2.0,7.0,7.0,,,4.0,1st innings,Deccan Chargers,Delhi Daredevils,,12.0,12.0,17.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,8.5,Bowler,4.0,,,0,4.0,,0,0.0,0,0.0,4.0,
335988,V Sehwag,102.0,43.0,43.0,6.0,10.0,0.0,2nd innings,Delhi Daredevils,Deccan Chargers,,,,,,,,,,All Rounder,10404.0,12.0,10.0,24,10450.0,,0,,0,0.0,10450.0,
335988,VVS Laxman,2.0,6.0,6.0,,,1.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,nan,4.0,,,0,4.0,,0,,0,0.0,4.0,
335988,VY Mahesh,,,,,,,,,,1.0,25.0,25.0,34.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,8.16,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
335988,WPUJC Vaas,14.0,6.0,6.0,,,7.0,1st innings,Deccan Chargers,Delhi Daredevils,,19.0,19.0,21.0,1.0,2nd innings,Delhi Daredevils,Deccan Chargers,6.631578947368421,Bowler,196.0,,,0,196.0,,0,8.0,0,8.0,204.0,
335988,Y Venugopal Rao,14.0,22.0,22.0,,2.0,0.0,1st innings,Deccan Chargers,Delhi Daredevils,,,,,,,,,,All Rounder,196.0,,2.0,0,198.0,,0,,0,0.0,198.0,
335989,A Nehra,1.0,2.0,2.0,,,7.0,2nd innings,Mumbai Indians,Chennai Super Kings,1.0,27.0,27.0,32.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,7.111111111111111,Bowler,1.0,,,0,1.0,25.0,0,0.0,0,25.0,26.0,
335989,AM Nayar,46.0,20.0,20.0,1.0,6.0,4.0,2nd innings,Mumbai Indians,Chennai Super Kings,,6.0,6.0,14.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,14.0,All Rounder,2116.0,2.0,6.0,0,2124.0,,-6,0.0,0,-6.0,2118.0,
335989,DJ Bravo,25.0,17.0,17.0,1.0,2.0,3.0,2nd innings,Mumbai Indians,Chennai Super Kings,,19.0,19.0,35.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,11.052631578947368,All Rounder,625.0,2.0,2.0,0,629.0,,-6,0.0,0,-6.0,623.0,
335989,DS Kulkarni,,,,,,,,,,1.0,19.0,19.0,24.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,7.578947368421052,Bowler,,,,0,0.0,25.0,0,0.0,0,25.0,25.0,
335989,Harbhajan Singh,28.0,14.0,14.0,3.0,1.0,6.0,2nd innings,Mumbai Indians,Chennai Super Kings,,12.0,12.0,14.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,7.0,Bowler,784.0,6.0,1.0,0,791.0,,0,0.0,0,0.0,791.0,
335989,JDP Oram,5.0,2.0,2.0,,1.0,4.0,1st innings,Chennai Super Kings,Mumbai Indians,,26.0,26.0,51.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,11.76923076923077,All Rounder,25.0,,1.0,0,26.0,,-6,0.0,0,-6.0,20.0,
335989,Joginder Sharma,,,,,,,,,,2.0,25.0,25.0,28.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,6.72,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,
335989,L Ronchi,3.0,4.0,4.0,,,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,nan,9.0,,,0,9.0,,0,,0,0.0,9.0,
335989,M Muralitharan,,,,,,,,,,2.0,28.0,28.0,36.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,7.714285714285714,Bowler,,,,0,0.0,50.0,0,0.0,0,50.0,50.0,
335989,MA Khote,9.0,5.0,5.0,1.0,,5.0,2nd innings,Mumbai Indians,Chennai Super Kings,2.0,18.0,18.0,29.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,9.666666666666666,Bowler,81.0,2.0,,0,83.0,50.0,-2,0.0,0,48.0,131.0,
335989,MEK Hussey,5.0,9.0,9.0,,1.0,1.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,nan,25.0,,1.0,0,26.0,,0,,0,0.0,26.0,
335989,ML Hayden,89.0,47.0,47.0,2.0,12.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,nan,7921.0,4.0,12.0,8,7945.0,,0,,0,0.0,7945.0,
335989,MS Dhoni,32.0,17.0,17.0,1.0,4.0,3.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,nan,1024.0,2.0,4.0,0,1030.0,,0,,0,0.0,1030.0,
335989,MS Gony,,,,,,,,,,1.0,25.0,25.0,17.0,1.0,2nd innings,Mumbai Indians,Chennai Super Kings,4.08,Bowler,,,,0,0.0,25.0,4,8.0,0,37.0,37.0,
335989,P Amarnath,,,,,,,,,,1.0,24.0,24.0,57.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,14.25,Bowler,,,,0,0.0,25.0,-6,0.0,0,19.0,19.0,
335989,PA Patel,15.0,12.0,12.0,,3.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,nan,225.0,,3.0,0,228.0,,0,,0,0.0,228.0,
335989,RV Uthappa,49.0,36.0,36.0,1.0,7.0,1.0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,nan,2401.0,2.0,7.0,0,2410.0,,0,,0,0.0,2410.0,
335989,S Badrinath,2.0,1.0,1.0,,,5.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,nan,4.0,,,0,4.0,,0,,0,0.0,4.0,
335989,SK Raina,60.0,39.0,39.0,3.0,3.0,2.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,All Rounder,3600.0,6.0,3.0,8,3617.0,,0,,0,0.0,3617.0,
335989,SM Pollock,20.0,18.0,18.0,1.0,,2.0,2nd innings,Mumbai Indians,Chennai Super Kings,,19.0,19.0,31.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,9.789473684210526,All Rounder,400.0,2.0,,0,402.0,,-2,0.0,0,-2.0,400.0,
335989,ST Jayasuriya,21.0,12.0,12.0,,4.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,All Rounder,441.0,,4.0,0,445.0,,0,,0,0.0,445.0,
335989,VS Yeligati,,,,,,,,,,,7.0,7.0,11.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,9.428571428571429,Bowler,,,,0,0.0,,-2,0.0,0,-2.0,-2.0,
335990,A Symonds,122.0,57.0,57.0,7.0,11.0,2.0,1st innings,Deccan Chargers,Rajasthan Royals,,17.0,17.0,46.0,0.0,2nd innings,Rajasthan Royals,Deccan Chargers,16.235294117647058,All Rounder,14884.0,14.0,11.0,24,14933.0,,-6,0.0,0,-6.0,14927.0,
335990,AC Gilchrist,13.0,9.0,9.0,,3.0,0.0,1st innings,Deccan Chargers,Rajasthan Royals,,,,,,,,,,nan,169.0,,3.0,0,172.0,,0,,0,0.0,172.0,
335990,AS Yadav,17.0,10.0,10.0,,3.0,4.0,1st innings,Deccan Chargers,Rajasthan Royals,,,,,,,,,,nan,289.0,,3.0,0,292.0,,0,,0,0.0,292.0,
335990,D Kalyankrishna,,,,,,,,,,1.0,18.0,18.0,30.0,0.0,2nd innings,Rajasthan Royals,Deccan Chargers,10.0,All Rounder,,,,0,0.0,25.0,-4,0.0,0,21.0,21.0,
